last_updated_price,Price,Station,Area,Thanks
2024-06-06 13:40:03,3.99,"('Fuel UP!', '4994 E Ashlan Ave & Willow Ave')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-06 13:40:03,3.99,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('rvolmer2', ' 1 hour ago')"
2024-06-06 13:40:03,3.99,"('Fuel Mart', '1020 E Shaw Ave & N First St')",Fresno - NE,"('benjaminfresno', ' 1 hour ago')"
2024-06-06 13:40:03,8.55,"('Chevron', '31251 Goffs Rd & Fenner St')",Essex,"('moajots', ' 15 hours ago')"
2024-06-06 13:40:03,6.99,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('LESDEB', ' 25 hours ago')"
2024-06-06 13:40:03,6.99,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Nyle_KTM', ' 6 hours ago')"
2024-06-06 13:40:03,6.79,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 21 hours ago')"
2024-06-06 13:40:03,6.69,"('Chevron', '90 Cisco Rd & I-80')",Cisco Grove,"('DataFeed', ' 20 hours ago')"
2024-06-06 13:40:03,6.59,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 4 hours ago')"
2024-06-06 13:40:03,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 2 hours ago')"
2024-06-06 13:40:03,6.49,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('DataFeed', ' 26 hours ago')"
2024-06-06 13:40:03,6.49,"('Shell', '12105 Donner Pass Rd & I-80')",Truckee,"('DataFeed', ' 17 hours ago')"
2024-06-06 13:40:03,6.49,"('Shell', '10278 CA-89 S & Deerfield Rd')",Truckee,"('B3nz53o', ' 5 hours ago')"
2024-06-06 13:40:03,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('DJRlaw', ' 33 hours ago')"
2024-06-06 13:40:03,6.39,"('Chevron', '1496 Carrizo Gorge Rd & I-8')",Jacumba,"('DataFeed', ' 16 hours ago')"
2024-06-06 13:40:03,6.39,"('Chevron', '8369 N Lake Blvd  near Bear St')",Kings Beach,"('DataFeed', ' 7 hours ago')"
2024-06-06 13:40:03,6.29,"('Fast Lane', '11991 CA-267 near Brockway Rd')",Truckee,"('DataFeed', ' 23 hours ago')"
2024-06-06 13:40:03,6.29,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Owner', ' 4 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-06 15:09:19,3.81,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 1 hour ago')"
2024-06-06 15:09:19,3.83,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('thuhone', ' 4 hours ago')"
2024-06-06 15:09:19,3.85,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('40yrAngelFan', ' 1 hour ago')"
2024-06-06 15:09:19,3.85,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('DAVEFMCC', ' 22 hours ago')"
2024-06-06 15:09:19,3.91,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('Owner', ' 1 hour ago')"
2024-06-06 15:09:19,3.95,"('Patriot', '3440 S Market St near Veda St')",Redding,"('miamanso', ' 1 hour ago')"
2024-06-06 15:09:19,3.95,"('Fast Stop Mini Mart #2', '3101 S Market St & Grange St')",Redding,"('miamanso', ' 1 hour ago')"
2024-06-06 15:09:19,3.95,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('AboveAll6971', ' 1 hour ago')"
2024-06-06 15:09:19,3.95,"('Costco', '4805 Bechelli LN near S Bonnyview Rd')",Redding,"('shastadream', ' 3 hours ago')"
2024-06-06 15:09:19,3.97,"('Sinclair', '1014 E Bullard Ave & N 1st St')",Fresno - NE,"('breannademello', ' 4 hours ago')"
2024-06-06 15:09:19,3.99,"('Costco', '4500 W Shaw Ave & N Blythe Ave')",Fresno - NW,"('Buddy_n5ybh2tz', ' 1 hour ago')"
2024-06-06 15:09:19,3.99,"('Costco', '2270 Clovis Ave & Santa Ana Ave')",Clovis,"('KGasolinera', ' 1 hour ago')"
2024-06-06 15:09:19,3.99,"('Costco', '520 N Lone Hill Ave & W Gladstone St')",San Dimas,"('cdeconza', ' 1 hour ago')"
2024-06-06 15:09:19,3.99,"('Win-River Mini Mart', '2415 S Bonnyview Rd & Eastside Rd')",Redding,"('sdye64521', ' 1 hour ago')"
2024-06-06 15:09:19,3.99,"('FUEL UP!', '1021 E Shaw Ave & N First St')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-06 15:09:19,8.55,"('Chevron', '31251 Goffs Rd & Fenner St')",Essex,"('moajots', ' 16 hours ago')"
2024-06-06 15:09:19,6.99,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('LESDEB', ' 26 hours ago')"
2024-06-06 15:09:19,6.99,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Nyle_KTM', ' 7 hours ago')"
2024-06-06 15:09:19,6.79,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 22 hours ago')"
2024-06-06 15:09:19,6.69,"('Chevron', '90 Cisco Rd & I-80')",Cisco Grove,"('DataFeed', ' 21 hours ago')"
2024-06-06 15:09:19,6.59,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 5 hours ago')"
2024-06-06 15:09:19,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 4 hours ago')"
2024-06-06 15:09:19,6.49,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('DataFeed', ' 28 hours ago')"
2024-06-06 15:09:19,6.49,"('Shell', '12105 Donner Pass Rd & I-80')",Truckee,"('DataFeed', ' 19 hours ago')"
2024-06-06 15:09:19,6.49,"('Shell', '10278 CA-89 S & Deerfield Rd')",Truckee,"('B3nz53o', ' 7 hours ago')"
2024-06-06 15:09:19,6.39,"('Chevron', '1496 Carrizo Gorge Rd & I-8')",Jacumba,"('DataFeed', ' 17 hours ago')"
2024-06-06 15:09:19,6.39,"('Chevron', '8369 N Lake Blvd  near Bear St')",Kings Beach,"('DataFeed', ' 9 hours ago')"
2024-06-06 15:09:19,6.29,"('Fast Lane', '11991 CA-267 near Brockway Rd')",Truckee,"('DataFeed', ' 24 hours ago')"
2024-06-06 15:09:19,6.29,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Owner', ' 5 hours ago')"
2024-06-06 15:09:19,6.19,"('Beacon', '10009 Donner Pass Rd & Bridge St')",Truckee,"('GrHp', ' 31 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-06 15:10:04,3.81,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 2 hours ago')"
2024-06-06 15:10:04,3.83,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('thuhone', ' 4 hours ago')"
2024-06-06 15:10:04,3.85,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('40yrAngelFan', ' 1 hour ago')"
2024-06-06 15:10:04,3.85,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('DAVEFMCC', ' 22 hours ago')"
2024-06-06 15:10:04,3.91,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('Owner', ' 2 hours ago')"
2024-06-06 15:10:04,3.95,"('Patriot', '3440 S Market St near Veda St')",Redding,"('miamanso', ' 1 hour ago')"
2024-06-06 15:10:04,3.95,"('Fast Stop Mini Mart #2', '3101 S Market St & Grange St')",Redding,"('miamanso', ' 1 hour ago')"
2024-06-06 15:10:04,3.95,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('AboveAll6971', ' 1 hour ago')"
2024-06-06 15:10:04,3.95,"('Costco', '4805 Bechelli LN near S Bonnyview Rd')",Redding,"('shastadream', ' 3 hours ago')"
2024-06-06 15:10:04,3.97,"('Sinclair', '1014 E Bullard Ave & N 1st St')",Fresno - NE,"('breannademello', ' 4 hours ago')"
2024-06-06 15:10:04,3.99,"('Costco', '4500 W Shaw Ave & N Blythe Ave')",Fresno - NW,"('Buddy_n5ybh2tz', ' 1 hour ago')"
2024-06-06 15:10:04,3.99,"('Costco', '2270 Clovis Ave & Santa Ana Ave')",Clovis,"('KGasolinera', ' 1 hour ago')"
2024-06-06 15:10:04,3.99,"('Costco', '520 N Lone Hill Ave & W Gladstone St')",San Dimas,"('cdeconza', ' 1 hour ago')"
2024-06-06 15:10:04,3.99,"('Win-River Mini Mart', '2415 S Bonnyview Rd & Eastside Rd')",Redding,"('sdye64521', ' 1 hour ago')"
2024-06-06 15:10:04,3.99,"('FUEL UP!', '1021 E Shaw Ave & N First St')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-06 15:10:04,8.55,"('Chevron', '31251 Goffs Rd & Fenner St')",Essex,"('moajots', ' 16 hours ago')"
2024-06-06 15:10:04,6.99,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('LESDEB', ' 26 hours ago')"
2024-06-06 15:10:04,6.99,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Nyle_KTM', ' 7 hours ago')"
2024-06-06 15:10:04,6.79,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 22 hours ago')"
2024-06-06 15:10:04,6.69,"('Chevron', '90 Cisco Rd & I-80')",Cisco Grove,"('DataFeed', ' 21 hours ago')"
2024-06-06 15:10:04,6.59,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 5 hours ago')"
2024-06-06 15:10:04,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 4 hours ago')"
2024-06-06 15:10:04,6.49,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('DataFeed', ' 28 hours ago')"
2024-06-06 15:10:04,6.49,"('Shell', '12105 Donner Pass Rd & I-80')",Truckee,"('DataFeed', ' 19 hours ago')"
2024-06-06 15:10:04,6.49,"('Shell', '10278 CA-89 S & Deerfield Rd')",Truckee,"('B3nz53o', ' 7 hours ago')"
2024-06-06 15:10:04,6.39,"('Chevron', '1496 Carrizo Gorge Rd & I-8')",Jacumba,"('DataFeed', ' 17 hours ago')"
2024-06-06 15:10:04,6.39,"('Chevron', '8369 N Lake Blvd  near Bear St')",Kings Beach,"('DataFeed', ' 9 hours ago')"
2024-06-06 15:10:04,6.29,"('Fast Lane', '11991 CA-267 near Brockway Rd')",Truckee,"('DataFeed', ' 24 hours ago')"
2024-06-06 15:10:04,6.29,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Owner', ' 5 hours ago')"
2024-06-06 15:10:04,6.19,"('Beacon', '10009 Donner Pass Rd & Bridge St')",Truckee,"('GrHp', ' 31 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-06 15:30:05,3.81,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 2 hours ago')"
2024-06-06 15:30:05,3.83,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('thuhone', ' 4 hours ago')"
2024-06-06 15:30:05,3.85,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('drgass76', ' 1 hour ago')"
2024-06-06 15:30:05,3.85,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('DAVEFMCC', ' 23 hours ago')"
2024-06-06 15:30:05,3.91,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('Owner', ' 2 hours ago')"
2024-06-06 15:30:05,3.95,"('Patriot', '3440 S Market St near Veda St')",Redding,"('roofrayser', ' 1 hour ago')"
2024-06-06 15:30:05,3.95,"('Fast Stop Mini Mart #2', '3101 S Market St & Grange St')",Redding,"('miamanso', ' 1 hour ago')"
2024-06-06 15:30:05,3.95,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('AboveAll6971', ' 1 hour ago')"
2024-06-06 15:30:05,3.95,"('Costco', '4805 Bechelli LN near S Bonnyview Rd')",Redding,"('shastadream', ' 3 hours ago')"
2024-06-06 15:30:05,3.97,"('Sure Stop', '3212 S Market St near Ellis St')",Redding,"('roofrayser', ' 1 hour ago')"
2024-06-06 15:30:05,3.97,"('Sinclair', '1014 E Bullard Ave & N 1st St')",Fresno - NE,"('breannademello', ' 4 hours ago')"
2024-06-06 15:30:05,3.99,"('Costco', '4500 W Shaw Ave & N Blythe Ave')",Fresno - NW,"('Buddy_n5ybh2tz', ' 1 hour ago')"
2024-06-06 15:30:05,3.99,"('Costco', '2270 Clovis Ave & Santa Ana Ave')",Clovis,"('KGasolinera', ' 1 hour ago')"
2024-06-06 15:30:05,3.99,"('Costco', '520 N Lone Hill Ave & W Gladstone St')",San Dimas,"('cdeconza', ' 1 hour ago')"
2024-06-06 15:30:05,3.99,"('Win-River Mini Mart', '2415 S Bonnyview Rd & Eastside Rd')",Redding,"('sdye64521', ' 1 hour ago')"
2024-06-06 15:30:05,8.55,"('Chevron', '31251 Goffs Rd & Fenner St')",Essex,"('moajots', ' 16 hours ago')"
2024-06-06 15:30:05,6.99,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('LESDEB', ' 26 hours ago')"
2024-06-06 15:30:05,6.99,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Nyle_KTM', ' 8 hours ago')"
2024-06-06 15:30:05,6.79,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 23 hours ago')"
2024-06-06 15:30:05,6.69,"('Chevron', '90 Cisco Rd & I-80')",Cisco Grove,"('DataFeed', ' 22 hours ago')"
2024-06-06 15:30:05,6.59,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 6 hours ago')"
2024-06-06 15:30:05,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 4 hours ago')"
2024-06-06 15:30:05,6.49,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('DataFeed', ' 28 hours ago')"
2024-06-06 15:30:05,6.49,"('Shell', '12105 Donner Pass Rd & I-80')",Truckee,"('DataFeed', ' 19 hours ago')"
2024-06-06 15:30:05,6.49,"('Shell', '10278 CA-89 S & Deerfield Rd')",Truckee,"('B3nz53o', ' 7 hours ago')"
2024-06-06 15:30:05,6.39,"('Chevron', '1496 Carrizo Gorge Rd & I-8')",Jacumba,"('DataFeed', ' 18 hours ago')"
2024-06-06 15:30:05,6.39,"('Chevron', '8369 N Lake Blvd  near Bear St')",Kings Beach,"('DataFeed', ' 9 hours ago')"
2024-06-06 15:30:05,6.29,"('Fast Lane', '11991 CA-267 near Brockway Rd')",Truckee,"('DataFeed', ' 25 hours ago')"
2024-06-06 15:30:05,6.29,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Owner', ' 6 hours ago')"
2024-06-06 15:30:05,6.19,"('Beacon', '10009 Donner Pass Rd & Bridge St')",Truckee,"('GrHp', ' 32 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-06 21:00:20,3.81,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 8 hours ago')"
2024-06-06 21:00:20,3.83,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('luisg1965', ' 2 hours ago')"
2024-06-06 21:00:20,3.85,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('jomtrevino', ' 4 hours ago')"
2024-06-06 21:00:20,3.85,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('DAVEFMCC', ' 28 hours ago')"
2024-06-06 21:00:20,3.91,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('Owner', ' 8 hours ago')"
2024-06-06 21:00:20,3.95,"('Costco', '4805 Bechelli LN near S Bonnyview Rd')",Redding,"('lgrearly73', ' 2 hours ago')"
2024-06-06 21:00:20,3.95,"('Fast Stop Mini Mart #2', '3101 S Market St & Grange St')",Redding,"('Buddy_eet3znxy', ' 2 hours ago')"
2024-06-06 21:00:20,3.95,"('Patriot', '3440 S Market St near Veda St')",Redding,"('Buddy_e0d8zexf', ' 3 hours ago')"
2024-06-06 21:00:20,3.95,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('AboveAll6971', ' 7 hours ago')"
2024-06-06 21:00:20,3.97,"('Sinclair', '1014 E Bullard Ave & N 1st St')",Fresno - NE,"('richee93638', ' 1 hour ago')"
2024-06-06 21:00:20,3.97,"('Sure Stop', '3212 S Market St near Ellis St')",Redding,"('roofrayser', ' 7 hours ago')"
2024-06-06 21:00:20,3.99,"('Costco', '1220 W Foothill Blvd & Todd Ave')",Azusa,"('eddieleon21', ' 1 hour ago')"
2024-06-06 21:00:20,3.99,"('Costco', '7100 N Abby St near E Spruce Ave')",Fresno - North,"('jamesmeinert171', ' 1 hour ago')"
2024-06-06 21:00:20,3.99,"('Costco', '2270 Clovis Ave & Santa Ana Ave')",Clovis,"('sangerreporter', ' 1 hour ago')"
2024-06-06 21:00:20,3.99,"('Cal Oil', '16719 Lakewood Blvd & Flower St')",Bellflower,"('visitor', ' 1 hour ago')"
2024-06-06 21:00:20,8.55,"('Chevron', '31251 Goffs Rd & Fenner St')",Essex,"('moajots', ' 22 hours ago')"
2024-06-06 21:00:20,6.99,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 5 hours ago')"
2024-06-06 21:00:20,6.99,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('Suzzoom', ' 4 hours ago')"
2024-06-06 21:00:20,6.95,"('Valero', '377 Main St near Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 5 hours ago')"
2024-06-06 21:00:20,6.79,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 28 hours ago')"
2024-06-06 21:00:20,6.69,"('Chevron', '90 Cisco Rd & I-80')",Cisco Grove,"('DataFeed', ' 27 hours ago')"
2024-06-06 21:00:20,6.59,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 11 hours ago')"
2024-06-06 21:00:20,6.59,"('76', '25635 Crucero Rd & I-40')",Ludlow,"('jwessel15', ' 5 hours ago')"
2024-06-06 21:00:20,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 5 hours ago')"
2024-06-06 21:00:20,6.49,"('Shell', '12105 Donner Pass Rd & I-80')",Truckee,"('DataFeed', ' 25 hours ago')"
2024-06-06 21:00:20,6.49,"('Shell', '10278 CA-89 S & Deerfield Rd')",Truckee,"('B3nz53o', ' 13 hours ago')"
2024-06-06 21:00:20,6.39,"('Chevron', '1496 Carrizo Gorge Rd & I-8')",Jacumba,"('DataFeed', ' 23 hours ago')"
2024-06-06 21:00:20,6.39,"('Chevron', '8369 N Lake Blvd  near Bear St')",Kings Beach,"('DataFeed', ' 15 hours ago')"
2024-06-06 21:00:20,6.29,"('Fast Lane', '11991 CA-267 near Brockway Rd')",Truckee,"('DataFeed', ' 30 hours ago')"
2024-06-06 21:00:20,6.29,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Owner', ' 11 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-07 12:00:29,3.81,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 23 hours ago')"
2024-06-07 12:00:29,3.83,"('Conserv Fuel', '9142 Citrus Ave & Fontana Ave')",Fontana,"('Sandyhuntsman', ' 11 hours ago')"
2024-06-07 12:00:29,3.85,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('Johnny6496', ' 3 hours ago')"
2024-06-07 12:00:29,3.91,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('Ixidorim', ' 11 hours ago')"
2024-06-07 12:00:29,3.93,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('erniejon909', ' 1 hour ago')"
2024-06-07 12:00:29,3.95,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('Buddy_1bq49883', ' 1 hour ago')"
2024-06-07 12:00:29,3.95,"('Costco', '4805 Bechelli LN near S Bonnyview Rd')",Redding,"('uswhodo', ' 1 hour ago')"
2024-06-07 12:00:29,3.95,"('Fast Stop Mini Mart #2', '3101 S Market St & Grange St')",Redding,"('Vic10Buddy', ' 3 hours ago')"
2024-06-07 12:00:29,3.95,"('Gas 4 Less', '1409 Pine St & Tehama St')",Redding,"('lisa1821', ' 12 hours ago')"
2024-06-07 12:00:29,3.95,"('Patriot', '3440 S Market St near Veda St')",Redding,"('Buddy_e0d8zexf', ' 18 hours ago')"
2024-06-07 12:00:29,3.95,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('AboveAll6971', ' 22 hours ago')"
2024-06-07 12:00:29,3.97,"('Sure Stop', '3212 S Market St near Ellis St')",Redding,"('Vic10Buddy', ' 3 hours ago')"
2024-06-07 12:00:29,3.97,"('Sinclair', '1014 E Bullard Ave & N 1st St')",Fresno - NE,"('kailua_boy76', ' 6 hours ago')"
2024-06-07 12:00:29,3.98,"('Springtown Gas', '909 Bluebell Dr & Springtown Blvd')",Livermore,"('visitor', ' 6 hours ago')"
2024-06-07 12:00:29,3.99,"('Costco', '520 N Lone Hill Ave & W Gladstone St')",San Dimas,"('chris91750', ' 1 hour ago')"
2024-06-07 12:00:29,6.99,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 20 hours ago')"
2024-06-07 12:00:29,6.99,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('Suzzoom', ' 19 hours ago')"
2024-06-07 12:00:29,6.95,"('Valero', '377 Main St near Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 20 hours ago')"
2024-06-07 12:00:29,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 6 hours ago')"
2024-06-07 12:00:29,6.59,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('SusiH', ' 4 hours ago')"
2024-06-07 12:00:29,6.59,"('76', '25635 Crucero Rd & I-40')",Ludlow,"('Buddy_zucab81f', ' 1 hour ago')"
2024-06-07 12:00:29,6.49,"('Shell', '10278 CA-89 S & Deerfield Rd')",Truckee,"('B3nz53o', ' 28 hours ago')"
2024-06-07 12:00:29,6.49,"('Chevron', '310 W River Rd & Fairway Dr')",Tahoe City,"('Buddy_54rerv0c', ' 14 hours ago')"
2024-06-07 12:00:29,6.49,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('DataFeed', ' 9 hours ago')"
2024-06-07 12:00:29,6.39,"('Chevron', '8369 N Lake Blvd  near Bear St')",Kings Beach,"('DataFeed', ' 30 hours ago')"
2024-06-07 12:00:29,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('cheapgass32', ' 4 hours ago')"
2024-06-07 12:00:29,6.29,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('GrHp', ' 4 hours ago')"
2024-06-07 12:00:29,6.19,"('Jayne Travel Center', '41027 S Glen Ave & W Jayne Ave')",Coalinga,"('DataFeed', ' 16 hours ago')"
2024-06-07 12:00:29,6.19,"('Beacon', '10009 Donner Pass Rd & Bridge St')",Truckee,"('GrHp', ' 4 hours ago')"
2024-06-07 12:00:29,6.05,"('Shoreline Deli & Market', '120001 US-101 & US-101')",Orick,"('wadefsmith', ' 22 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-07 17:00:33,3.79,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('BBLDrizzy559', ' 3 hours ago')"
2024-06-07 17:00:33,3.81,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('dmed', ' 5 hours ago')"
2024-06-07 17:00:33,3.83,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('debijromero', ' 1 hour ago')"
2024-06-07 17:00:33,3.83,"('Conserv Fuel', '9142 Citrus Ave & Fontana Ave')",Fontana,"('Sandyhuntsman', ' 16 hours ago')"
2024-06-07 17:00:33,3.85,"('EZ Trip Travel Center', '6639 N Parkway Dr & W Herndon Ave')",Fresno - NW,"('precious1969', ' 4 hours ago')"
2024-06-07 17:00:33,3.85,"('EZ Trip', '2171 W Shaw Ave & N Crystal Ave')",Fresno - NW,"('Buddy_mn93xuc3', ' 5 hours ago')"
2024-06-07 17:00:33,3.89,"('Foxxy Gasoline', '2620 Old 1st St & Junction Ave')",Livermore,"('gas_fan_bay', ' 1 hour ago')"
2024-06-07 17:00:33,3.91,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('Owner', ' 1 hour ago')"
2024-06-07 17:00:33,3.93,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('Buddy_60kh6tk2', ' 3 hours ago')"
2024-06-07 17:00:33,3.94,"('Springtown Gas', '909 Bluebell Dr & Springtown Blvd')",Livermore,"('gaspro_', ' 5 hours ago')"
2024-06-07 17:00:33,3.95,"('Costco', '4805 Bechelli LN near S Bonnyview Rd')",Redding,"('Ozzy112', ' 1 hour ago')"
2024-06-07 17:00:33,3.95,"('Fast Stop Mini Mart #2', '3101 S Market St & Grange St')",Redding,"('GasPack64', ' 3 hours ago')"
2024-06-07 17:00:33,3.95,"('Gas 4 Less', '1409 Pine St & Tehama St')",Redding,"('lisa1821', ' 17 hours ago')"
2024-06-07 17:00:33,3.95,"('Patriot', '3440 S Market St near Veda St')",Redding,"('Buddy_e0d8zexf', ' 23 hours ago')"
2024-06-07 17:00:33,3.97,"('Sinclair', '1014 E Bullard Ave & N 1st St')",Fresno - NE,"('rabbitruns', ' 1 hour ago')"
2024-06-07 17:00:33,6.99,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('Suzzoom', ' 24 hours ago')"
2024-06-07 17:00:33,6.99,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('reneejones34', ' 3 hours ago')"
2024-06-07 17:00:33,6.95,"('Valero', '377 Main St near Twin Lakes Rd')",Bridgeport,"('reneejones34', ' 3 hours ago')"
2024-06-07 17:00:33,6.69,"('Chevron', '90 Cisco Rd & I-80')",Cisco Grove,"('DataFeed', ' 2 hours ago')"
2024-06-07 17:00:33,6.59,"('76', '25635 Crucero Rd & I-40')",Ludlow,"('Buddy_zucab81f', ' 6 hours ago')"
2024-06-07 17:00:33,6.59,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 4 hours ago')"
2024-06-07 17:00:33,6.59,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 1 hour ago')"
2024-06-07 17:00:33,6.49,"('Shell', '10278 CA-89 S & Deerfield Rd')",Truckee,"('B3nz53o', ' 33 hours ago')"
2024-06-07 17:00:33,6.49,"('Chevron', '310 W River Rd & Fairway Dr')",Tahoe City,"('Buddy_54rerv0c', ' 19 hours ago')"
2024-06-07 17:00:33,6.49,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('DataFeed', ' 14 hours ago')"
2024-06-07 17:00:33,6.49,"('Shell', '12105 Donner Pass Rd & I-80')",Truckee,"('SusiH', ' 4 hours ago')"
