last_updated_price,Price,Station,Area,Thanks
2024-06-06 13:40:03,4.15,"('Costco', '26610 Ynez Rd & Promenade Mall S')",Temecula,"('Buhlaka', ' 9 hours ago')"
2024-06-06 13:40:03,4.19,"('Gulf', '72275 E Ramon Rd & Varner Rd')",Thousand Palms,"('DesertRat2011', ' 1 hour ago')"
2024-06-06 13:40:03,4.23,"('Rialto Travel Center', '3610 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('Owner', ' 4 hours ago')"
2024-06-06 13:40:03,4.25,"('ARCO', '3368 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('SurveyX', ' 21 hours ago')"
2024-06-06 13:40:03,4.29,"('Chevron', '72276 E Ramon Rd & Varner Rd')",Thousand Palms,"('DesertRat2011', ' 1 hour ago')"
2024-06-06 13:40:03,4.29,"('Valero', '72360 E Ramon Rd & Date Gardens Dr')",Thousand Palms,"('DesertRat2011', ' 1 hour ago')"
2024-06-06 13:40:03,4.29,"('Delhi 5 Star', '15406 August Ave & Stephens St')",Delhi,"('Buddy_gcdvme3y', ' 4 hours ago')"
2024-06-06 13:40:03,4.29,"('Rolling Hills Travel Center', '2635 Everett Freeman Way near Liberal Ave')",Corning,"('mlamberts', ' 6 hours ago')"
2024-06-06 13:40:03,4.29,"('Morongo Travel Center', '49020 Seminole Dr & Apache Tr')",Cabazon,"('nikeair11', ' 7 hours ago')"
2024-06-06 13:40:03,4.29,"('76', '1944 N Alder Ave near Renaissance Pkwy')",Rialto,"('Reno88', ' 10 hours ago')"
2024-06-06 13:40:03,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Nyle_KTM', ' 6 hours ago')"
2024-06-06 13:40:03,6.99,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 21 hours ago')"
2024-06-06 13:40:03,6.89,"('Mobil', '5560 Van Nuys Blvd & Burbank Blvd')",Sherman Oaks,"('gassed-out', ' 5 hours ago')"
2024-06-06 13:40:03,6.79,"('Chevron', '25635 Crucero Rd & Ludlow Rd')",Ludlow,"('DataFeed', ' 5 hours ago')"
2024-06-06 13:40:03,6.69,"('Chevron', '340 Five Cities Dr & A Ave')",Pismo Beach,"('speed3chris', ' 8 hours ago')"
2024-06-06 13:40:03,6.59,"('Chevron', '12860 Riverside Dr & Coldwater Canyon Ave')",North Hollywood,"('princekero2003', ' 7 hours ago')"
2024-06-06 13:40:03,6.59,"('Chevron', '2890 Lenwood Rd & Serrano Ave')",Barstow,"('rdubya52', ' 1 hour ago')"
2024-06-06 13:40:03,6.55,"('VP Racing Fuels', '17595 Grand Ave & Blackwell Blvd')",Lakeland Village,"('littleandee1996', ' 4 hours ago')"
2024-06-06 13:40:03,6.44,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 2 hours ago')"
2024-06-06 13:40:03,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('DataFeed', ' 25 hours ago')"
2024-06-06 13:40:03,6.39,"('Chevron', '3991 E Commerce Way & Arena Blvd')",Sacramento,"('JVMathews', ' 4 hours ago')"
2024-06-06 13:40:03,6.39,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 4 hours ago')"
2024-06-06 13:40:03,6.39,"('Chevron', '26990 Hesperian Blvd & Aldengate Way')",Hayward,"('fws2k3', ' 3 hours ago')"
2024-06-06 13:40:03,6.29,"('76', '15171 Los Gatos Blvd & Lark Ave')",Los Gatos,"('Brillig33', ' 5 hours ago')"
2024-06-06 13:40:03,6.29,"('Shell', '2699 Shell Beach Rd & Spyglass Dr')",Pismo Beach,"('speed3chris', ' 1 hour ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-06 15:09:19,3.79,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 1 hour ago')"
2024-06-06 15:09:19,3.95,"('Wintun Mini Market', '3790 State Hwy 45')",Colusa,"('sch7844', ' 4 hours ago')"
2024-06-06 15:09:19,4.09,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('rvolmer2', ' 3 hours ago')"
2024-06-06 15:09:19,4.09,"('Berry Creek Rancheria RV Park', '3900 Olive Hwy near Tyme Way')",Oroville,"('Buddy_d9udrn69', ' 32 hours ago')"
2024-06-06 15:09:19,4.13,"('Roadrunner Express', '2214 Lake Park Dr near Soboba Rd')",San Jacinto,"('Ed19481948', ' 7 hours ago')"
2024-06-06 15:09:19,4.15,"('Costco', '26610 Ynez Rd & Promenade Mall S')",Temecula,"('foxyboobaker', ' 2 hours ago')"
2024-06-06 15:09:19,4.19,"('Gulf', '72275 E Ramon Rd & Varner Rd')",Thousand Palms,"('DesertRat2011', ' 3 hours ago')"
2024-06-06 15:09:19,4.23,"('Rialto Travel Center', '3610 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('Owner', ' 5 hours ago')"
2024-06-06 15:09:19,4.25,"('ARCO', '3368 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('SurveyX', ' 22 hours ago')"
2024-06-06 15:09:19,4.29,"('76', '1944 N Alder Ave near Renaissance Pkwy')",Rialto,"('robearwoodson', ' 2 hours ago')"
2024-06-06 15:09:19,4.29,"('Chevron', '72276 E Ramon Rd & Varner Rd')",Thousand Palms,"('DesertRat2011', ' 3 hours ago')"
2024-06-06 15:09:19,4.29,"('Valero', '72360 E Ramon Rd & Date Gardens Dr')",Thousand Palms,"('DesertRat2011', ' 3 hours ago')"
2024-06-06 15:09:19,4.29,"('Delhi 5 Star', '15406 August Ave & Stephens St')",Delhi,"('Buddy_gcdvme3y', ' 5 hours ago')"
2024-06-06 15:09:19,4.29,"('Rolling Hills Travel Center', '2635 Everett Freeman Way near Liberal Ave')",Corning,"('mlamberts', ' 8 hours ago')"
2024-06-06 15:09:19,4.29,"('Morongo Travel Center', '49020 Seminole Dr & Apache Tr')",Cabazon,"('nikeair11', ' 8 hours ago')"
2024-06-06 15:09:19,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Nyle_KTM', ' 7 hours ago')"
2024-06-06 15:09:19,6.99,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 22 hours ago')"
2024-06-06 15:09:19,6.79,"('Chevron', '25635 Crucero Rd & Ludlow Rd')",Ludlow,"('DataFeed', ' 7 hours ago')"
2024-06-06 15:09:19,6.79,"('Mobil', '5560 Van Nuys Blvd & Burbank Blvd')",Sherman Oaks,"('Teckloks', ' 2 hours ago')"
2024-06-06 15:09:19,6.69,"('Chevron', '340 Five Cities Dr & A Ave')",Pismo Beach,"('speed3chris', ' 10 hours ago')"
2024-06-06 15:09:19,6.59,"('Chevron', '12860 Riverside Dr & Coldwater Canyon Ave')",North Hollywood,"('princekero2003', ' 9 hours ago')"
2024-06-06 15:09:19,6.59,"('Chevron', '2890 Lenwood Rd & Serrano Ave')",Barstow,"('rdubya52', ' 2 hours ago')"
2024-06-06 15:09:19,6.55,"('VP Racing Fuels', '17595 Grand Ave & Blackwell Blvd')",Lakeland Village,"('littleandee1996', ' 2 hours ago')"
2024-06-06 15:09:19,6.44,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 4 hours ago')"
2024-06-06 15:09:19,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('DataFeed', ' 26 hours ago')"
2024-06-06 15:09:19,6.39,"('Chevron', '3991 E Commerce Way & Arena Blvd')",Sacramento,"('JVMathews', ' 5 hours ago')"
2024-06-06 15:09:19,6.39,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 5 hours ago')"
2024-06-06 15:09:19,6.39,"('Chevron', '26990 Hesperian Blvd & Aldengate Way')",Hayward,"('fws2k3', ' 5 hours ago')"
2024-06-06 15:09:19,6.29,"('Chevron', '310 W River Rd & Fairway Dr')",Tahoe City,"('visitor', ' 1 hour ago')"
2024-06-06 15:09:19,6.29,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('visitor', ' 1 hour ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-06 15:10:04,3.79,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 2 hours ago')"
2024-06-06 15:10:04,3.95,"('Wintun Mini Market', '3790 State Hwy 45')",Colusa,"('sch7844', ' 4 hours ago')"
2024-06-06 15:10:04,4.09,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('rvolmer2', ' 3 hours ago')"
2024-06-06 15:10:04,4.09,"('Berry Creek Rancheria RV Park', '3900 Olive Hwy near Tyme Way')",Oroville,"('Buddy_d9udrn69', ' 32 hours ago')"
2024-06-06 15:10:04,4.13,"('Roadrunner Express', '2214 Lake Park Dr near Soboba Rd')",San Jacinto,"('Ed19481948', ' 7 hours ago')"
2024-06-06 15:10:04,4.15,"('Costco', '26610 Ynez Rd & Promenade Mall S')",Temecula,"('foxyboobaker', ' 2 hours ago')"
2024-06-06 15:10:04,4.19,"('Gulf', '72275 E Ramon Rd & Varner Rd')",Thousand Palms,"('DesertRat2011', ' 3 hours ago')"
2024-06-06 15:10:04,4.23,"('Rialto Travel Center', '3610 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('Owner', ' 5 hours ago')"
2024-06-06 15:10:04,4.25,"('ARCO', '3368 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('SurveyX', ' 22 hours ago')"
2024-06-06 15:10:04,4.29,"('76', '1944 N Alder Ave near Renaissance Pkwy')",Rialto,"('robearwoodson', ' 2 hours ago')"
2024-06-06 15:10:04,4.29,"('Chevron', '72276 E Ramon Rd & Varner Rd')",Thousand Palms,"('DesertRat2011', ' 3 hours ago')"
2024-06-06 15:10:04,4.29,"('Valero', '72360 E Ramon Rd & Date Gardens Dr')",Thousand Palms,"('DesertRat2011', ' 3 hours ago')"
2024-06-06 15:10:04,4.29,"('Delhi 5 Star', '15406 August Ave & Stephens St')",Delhi,"('Buddy_gcdvme3y', ' 6 hours ago')"
2024-06-06 15:10:04,4.29,"('Rolling Hills Travel Center', '2635 Everett Freeman Way near Liberal Ave')",Corning,"('mlamberts', ' 8 hours ago')"
2024-06-06 15:10:04,4.29,"('Morongo Travel Center', '49020 Seminole Dr & Apache Tr')",Cabazon,"('nikeair11', ' 8 hours ago')"
2024-06-06 15:10:04,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Nyle_KTM', ' 7 hours ago')"
2024-06-06 15:10:04,6.99,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 22 hours ago')"
2024-06-06 15:10:04,6.79,"('Chevron', '25635 Crucero Rd & Ludlow Rd')",Ludlow,"('DataFeed', ' 7 hours ago')"
2024-06-06 15:10:04,6.79,"('Mobil', '5560 Van Nuys Blvd & Burbank Blvd')",Sherman Oaks,"('Teckloks', ' 2 hours ago')"
2024-06-06 15:10:04,6.69,"('Chevron', '340 Five Cities Dr & A Ave')",Pismo Beach,"('speed3chris', ' 10 hours ago')"
2024-06-06 15:10:04,6.59,"('Chevron', '12860 Riverside Dr & Coldwater Canyon Ave')",North Hollywood,"('princekero2003', ' 9 hours ago')"
2024-06-06 15:10:04,6.59,"('Chevron', '2890 Lenwood Rd & Serrano Ave')",Barstow,"('rdubya52', ' 3 hours ago')"
2024-06-06 15:10:04,6.55,"('VP Racing Fuels', '17595 Grand Ave & Blackwell Blvd')",Lakeland Village,"('littleandee1996', ' 2 hours ago')"
2024-06-06 15:10:04,6.44,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 4 hours ago')"
2024-06-06 15:10:04,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('DataFeed', ' 26 hours ago')"
2024-06-06 15:10:04,6.39,"('Chevron', '3991 E Commerce Way & Arena Blvd')",Sacramento,"('JVMathews', ' 5 hours ago')"
2024-06-06 15:10:04,6.39,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 5 hours ago')"
2024-06-06 15:10:04,6.39,"('Chevron', '26990 Hesperian Blvd & Aldengate Way')",Hayward,"('fws2k3', ' 5 hours ago')"
2024-06-06 15:10:04,6.29,"('Chevron', '310 W River Rd & Fairway Dr')",Tahoe City,"('visitor', ' 1 hour ago')"
2024-06-06 15:10:04,6.29,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('visitor', ' 1 hour ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-06 15:30:05,3.79,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 2 hours ago')"
2024-06-06 15:30:05,3.95,"('Wintun Mini Market', '3790 State Hwy 45')",Colusa,"('sch7844', ' 4 hours ago')"
2024-06-06 15:30:05,4.09,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('rvolmer2', ' 3 hours ago')"
2024-06-06 15:30:05,4.09,"('Berry Creek Rancheria RV Park', '3900 Olive Hwy near Tyme Way')",Oroville,"('Buddy_d9udrn69', ' 33 hours ago')"
2024-06-06 15:30:05,4.13,"('Roadrunner Express', '2214 Lake Park Dr near Soboba Rd')",San Jacinto,"('Ed19481948', ' 7 hours ago')"
2024-06-06 15:30:05,4.15,"('Costco', '26610 Ynez Rd & Promenade Mall S')",Temecula,"('foxyboobaker', ' 3 hours ago')"
2024-06-06 15:30:05,4.19,"('Gulf', '72275 E Ramon Rd & Varner Rd')",Thousand Palms,"('DesertRat2011', ' 4 hours ago')"
2024-06-06 15:30:05,4.23,"('Rialto Travel Center', '3610 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('Owner', ' 5 hours ago')"
2024-06-06 15:30:05,4.25,"('ARCO', '3368 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('SurveyX', ' 23 hours ago')"
2024-06-06 15:30:05,4.29,"('Mohsen Oil #7', '3205 Main St & 3rd Ave')",Chula Vista,"('bucanero0969', ' 1 hour ago')"
2024-06-06 15:30:05,4.29,"('76', '1944 N Alder Ave near Renaissance Pkwy')",Rialto,"('robearwoodson', ' 2 hours ago')"
2024-06-06 15:30:05,4.29,"('Chevron', '72276 E Ramon Rd & Varner Rd')",Thousand Palms,"('DesertRat2011', ' 4 hours ago')"
2024-06-06 15:30:05,4.29,"('Valero', '72360 E Ramon Rd & Date Gardens Dr')",Thousand Palms,"('DesertRat2011', ' 4 hours ago')"
2024-06-06 15:30:05,4.29,"('Delhi 5 Star', '15406 August Ave & Stephens St')",Delhi,"('Buddy_gcdvme3y', ' 6 hours ago')"
2024-06-06 15:30:05,4.29,"('Rolling Hills Travel Center', '2635 Everett Freeman Way near Liberal Ave')",Corning,"('mlamberts', ' 8 hours ago')"
2024-06-06 15:30:05,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Nyle_KTM', ' 8 hours ago')"
2024-06-06 15:30:05,6.99,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 23 hours ago')"
2024-06-06 15:30:05,6.79,"('Chevron', '25635 Crucero Rd & Ludlow Rd')",Ludlow,"('DataFeed', ' 7 hours ago')"
2024-06-06 15:30:05,6.79,"('Mobil', '5560 Van Nuys Blvd & Burbank Blvd')",Sherman Oaks,"('Teckloks', ' 3 hours ago')"
2024-06-06 15:30:05,6.69,"('Chevron', '340 Five Cities Dr & A Ave')",Pismo Beach,"('speed3chris', ' 10 hours ago')"
2024-06-06 15:30:05,6.59,"('Chevron', '12860 Riverside Dr & Coldwater Canyon Ave')",North Hollywood,"('princekero2003', ' 9 hours ago')"
2024-06-06 15:30:05,6.59,"('Chevron', '2890 Lenwood Rd & Serrano Ave')",Barstow,"('rdubya52', ' 3 hours ago')"
2024-06-06 15:30:05,6.55,"('VP Racing Fuels', '17595 Grand Ave & Blackwell Blvd')",Lakeland Village,"('littleandee1996', ' 3 hours ago')"
2024-06-06 15:30:05,6.44,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 4 hours ago')"
2024-06-06 15:30:05,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('DataFeed', ' 27 hours ago')"
2024-06-06 15:30:05,6.39,"('Chevron', '3991 E Commerce Way & Arena Blvd')",Sacramento,"('JVMathews', ' 6 hours ago')"
2024-06-06 15:30:05,6.39,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 6 hours ago')"
2024-06-06 15:30:05,6.39,"('Chevron', '26990 Hesperian Blvd & Aldengate Way')",Hayward,"('fws2k3', ' 5 hours ago')"
2024-06-06 15:30:05,6.29,"('Chevron', '310 W River Rd & Fairway Dr')",Tahoe City,"('visitor', ' 2 hours ago')"
2024-06-06 15:30:05,6.29,"('Shell', '300 W River Rd & Fairway Dr')",Tahoe City,"('visitor', ' 2 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-06 21:00:20,3.79,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 8 hours ago')"
2024-06-06 21:00:20,3.95,"('Wintun Mini Market', '3790 State Hwy 45')",Colusa,"('AC130H', ' 1 hour ago')"
2024-06-06 21:00:20,4.09,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('rvolmer2', ' 9 hours ago')"
2024-06-06 21:00:20,4.13,"('Roadrunner Express', '2214 Lake Park Dr near Soboba Rd')",San Jacinto,"('Ed19481948', ' 13 hours ago')"
2024-06-06 21:00:20,4.15,"('Costco', '26610 Ynez Rd & Promenade Mall S')",Temecula,"('foxyboobaker', ' 8 hours ago')"
2024-06-06 21:00:20,4.19,"('Gulf', '72275 E Ramon Rd & Varner Rd')",Thousand Palms,"('DesertRat2011', ' 9 hours ago')"
2024-06-06 21:00:20,4.23,"('Rialto Travel Center', '3610 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('Owner', ' 11 hours ago')"
2024-06-06 21:00:20,4.25,"('ARCO', '3368 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('SurveyX', ' 28 hours ago')"
2024-06-06 21:00:20,4.29,"('Mohsen Oil #7', '3205 Main St & 3rd Ave')",Chula Vista,"('Buddy_p5gg7a3m', ' 2 hours ago')"
2024-06-06 21:00:20,4.29,"('Rolling Hills Travel Center', '2635 Everett Freeman Way near Liberal Ave')",Corning,"('TianaZettie', ' 3 hours ago')"
2024-06-06 21:00:20,4.29,"('76', '1944 N Alder Ave near Renaissance Pkwy')",Rialto,"('robearwoodson', ' 8 hours ago')"
2024-06-06 21:00:20,4.29,"('Chevron', '72276 E Ramon Rd & Varner Rd')",Thousand Palms,"('DesertRat2011', ' 9 hours ago')"
2024-06-06 21:00:20,4.29,"('Valero', '72360 E Ramon Rd & Date Gardens Dr')",Thousand Palms,"('DesertRat2011', ' 9 hours ago')"
2024-06-06 21:00:20,4.29,"('Delhi 5 Star', '15406 August Ave & Stephens St')",Delhi,"('Buddy_gcdvme3y', ' 11 hours ago')"
2024-06-06 21:00:20,4.29,"('Morongo Travel Center', '49020 Seminole Dr & Apache Tr')",Cabazon,"('nikeair11', ' 14 hours ago')"
2024-06-06 21:00:20,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 5 hours ago')"
2024-06-06 21:00:20,7.19,"('Valero', '377 Main St near Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 5 hours ago')"
2024-06-06 21:00:20,6.99,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 28 hours ago')"
2024-06-06 21:00:20,6.89,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('Suzzoom', ' 4 hours ago')"
2024-06-06 21:00:20,6.79,"('Chevron', '25635 Crucero Rd & Ludlow Rd')",Ludlow,"('DataFeed', ' 13 hours ago')"
2024-06-06 21:00:20,6.79,"('Mobil', '5560 Van Nuys Blvd & Burbank Blvd')",Sherman Oaks,"('gassed-out', ' 1 hour ago')"
2024-06-06 21:00:20,6.69,"('Chevron', '340 Five Cities Dr & A Ave')",Pismo Beach,"('speed3chris', ' 16 hours ago')"
2024-06-06 21:00:20,6.59,"('Chevron', '12860 Riverside Dr & Coldwater Canyon Ave')",North Hollywood,"('princekero2003', ' 15 hours ago')"
2024-06-06 21:00:20,6.59,"('Chevron', '2890 Lenwood Rd & Serrano Ave')",Barstow,"('rdubya52', ' 8 hours ago')"
2024-06-06 21:00:20,6.55,"('VP Racing Fuels', '17595 Grand Ave & Blackwell Blvd')",Lakeland Village,"('littleandee1996', ' 8 hours ago')"
2024-06-06 21:00:20,6.44,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 5 hours ago')"
2024-06-06 21:00:20,6.39,"('Shell', '1494 Carrizo Gorge Rd & I-8')",Jacumba,"('DataFeed', ' 32 hours ago')"
2024-06-06 21:00:20,6.39,"('Chevron', '3991 E Commerce Way & Arena Blvd')",Sacramento,"('JVMathews', ' 11 hours ago')"
2024-06-06 21:00:20,6.39,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 11 hours ago')"
2024-06-06 21:00:20,6.39,"('Chevron', '26990 Hesperian Blvd & Aldengate Way')",Hayward,"('fws2k3', ' 11 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-07 12:00:29,3.79,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 23 hours ago')"
2024-06-07 12:00:29,3.95,"('Wintun Mini Market', '3790 State Hwy 45')",Colusa,"('ExcapeM0nkey', ' 15 hours ago')"
2024-06-07 12:00:29,4.09,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('joemavis76', ' 4 hours ago')"
2024-06-07 12:00:29,4.13,"('Roadrunner Express', '2214 Lake Park Dr near Soboba Rd')",San Jacinto,"('shyguy2004', ' 11 hours ago')"
2024-06-07 12:00:29,4.15,"('Costco', '26610 Ynez Rd & Promenade Mall S')",Temecula,"('Owner', ' 3 hours ago')"
2024-06-07 12:00:29,4.19,"('Rolling Hills Travel Center', '2635 Everett Freeman Way near Liberal Ave')",Corning,"('costoprice', ' 5 hours ago')"
2024-06-07 12:00:29,4.19,"('Gulf', '72275 E Ramon Rd & Varner Rd')",Thousand Palms,"('DesertRat2011', ' 6 hours ago')"
2024-06-07 12:00:29,4.23,"('Rialto Travel Center', '3610 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('Owner', ' 1 hour ago')"
2024-06-07 12:00:29,4.29,"('Red Earth Casino', '3089 Norm Niver Rd near CA-86')",Salton Sea Beach,"('visitor', ' 1 hour ago')"
2024-06-07 12:00:29,4.29,"('Morongo Travel Center', '49020 Seminole Dr & Apache Tr')",Cabazon,"('toekneet', ' 2 hours ago')"
2024-06-07 12:00:29,4.29,"('Mohsen Oil #7', '3205 Main St & 3rd Ave')",Chula Vista,"('FS7860', ' 3 hours ago')"
2024-06-07 12:00:29,4.29,"('76', '1944 N Alder Ave near Renaissance Pkwy')",Rialto,"('MarZ66', ' 5 hours ago')"
2024-06-07 12:00:29,4.29,"('Chevron', '72276 E Ramon Rd & Varner Rd')",Thousand Palms,"('DesertRat2011', ' 24 hours ago')"
2024-06-07 12:00:29,4.29,"('Valero', '72360 E Ramon Rd & Date Gardens Dr')",Thousand Palms,"('DesertRat2011', ' 24 hours ago')"
2024-06-07 12:00:29,4.29,"('Delhi 5 Star', '15406 August Ave & Stephens St')",Delhi,"('Buddy_gcdvme3y', ' 26 hours ago')"
2024-06-07 12:00:29,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 20 hours ago')"
2024-06-07 12:00:29,7.19,"('Valero', '377 Main St near Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 20 hours ago')"
2024-06-07 12:00:29,6.99,"('Chevron', '9015 W Walnut Grove Rd & Thornton Rd')",Thornton,"('Burkbr', ' 6 hours ago')"
2024-06-07 12:00:29,6.89,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('Suzzoom', ' 19 hours ago')"
2024-06-07 12:00:29,6.79,"('Chevron', '25635 Crucero Rd & Ludlow Rd')",Ludlow,"('DataFeed', ' 28 hours ago')"
2024-06-07 12:00:29,6.79,"('Mobil', '5560 Van Nuys Blvd & Burbank Blvd')",Sherman Oaks,"('gassed-out', ' 2 hours ago')"
2024-06-07 12:00:29,6.69,"('Chevron', '340 Five Cities Dr & A Ave')",Pismo Beach,"('speed3chris', ' 31 hours ago')"
2024-06-07 12:00:29,6.59,"('Chevron', '12860 Riverside Dr & Coldwater Canyon Ave')",North Hollywood,"('princekero2003', ' 30 hours ago')"
2024-06-07 12:00:29,6.59,"('Chevron', '2890 Lenwood Rd & Serrano Ave')",Barstow,"('katgas50', ' 5 hours ago')"
2024-06-07 12:00:29,6.55,"('VP Racing Fuels', '17595 Grand Ave & Blackwell Blvd')",Lakeland Village,"('littleandee1996', ' 23 hours ago')"
2024-06-07 12:00:29,6.44,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 6 hours ago')"
2024-06-07 12:00:29,6.39,"('Chevron', '3991 E Commerce Way & Arena Blvd')",Sacramento,"('JVMathews', ' 26 hours ago')"
2024-06-07 12:00:29,6.39,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 26 hours ago')"
2024-06-07 12:00:29,6.39,"('Chevron', '26990 Hesperian Blvd & Aldengate Way')",Hayward,"('fws2k3', ' 26 hours ago')"
2024-06-07 12:00:29,6.34,"('Speedway', '601 Newcastle Rd & Indian Hill Rd')",Newcastle,"('DataFeed', ' 3 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-07 17:00:33,3.79,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 4 hours ago')"
2024-06-07 17:00:33,3.95,"('Wintun Mini Market', '3790 State Hwy 45')",Colusa,"('ExcapeM0nkey', ' 20 hours ago')"
2024-06-07 17:00:33,4.09,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('debijromero', ' 1 hour ago')"
2024-06-07 17:00:33,4.13,"('Roadrunner Express', '2214 Lake Park Dr near Soboba Rd')",San Jacinto,"('shyguy2004', ' 16 hours ago')"
2024-06-07 17:00:33,4.15,"('Costco', '26610 Ynez Rd & Promenade Mall S')",Temecula,"('Owner', ' 8 hours ago')"
2024-06-07 17:00:33,4.19,"('Gulf', '72275 E Ramon Rd & Varner Rd')",Thousand Palms,"('vali73', ' 2 hours ago')"
2024-06-07 17:00:33,4.19,"('Rolling Hills Travel Center', '2635 Everett Freeman Way near Liberal Ave')",Corning,"('costoprice', ' 10 hours ago')"
2024-06-07 17:00:33,4.23,"('Rialto Travel Center', '3610 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('Owner', ' 7 hours ago')"
2024-06-07 17:00:33,4.25,"('ARCO', '3368 S Riverside Ave & Agua Mansa Rd')",Bloomington,"('visitor', ' 4 hours ago')"
2024-06-07 17:00:33,4.27,"('Mohsen Oil #7', '3205 Main St & 3rd Ave')",Chula Vista,"('helen1710', ' 1 hour ago')"
2024-06-07 17:00:33,4.29,"('Morongo Travel Center', '49020 Seminole Dr & Apache Tr')",Cabazon,"('daveynguyen', ' 4 hours ago')"
2024-06-07 17:00:33,4.29,"('Chevron', '72276 E Ramon Rd & Varner Rd')",Thousand Palms,"('Owner', ' 4 hours ago')"
