last_updated_price,Price,Station,Area,Thanks
2024-06-06 13:40:03,4.19,"('True Turbo Top Tier Gas', '15313 Merrill Ave & Beech Ave')",Fontana,"('Jruiz1313', ' 1 hour ago')"
2024-06-06 13:40:03,4.19,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('Gasreportr', ' 4 hours ago')"
2024-06-06 13:40:03,4.19,"('FUEL UP!', '16090 Arrow Blvd & Citrus Ave')",Fontana,"('jaileenejmnz', ' 4 hours ago')"
2024-06-06 13:40:03,4.19,"('Foxxy Gasoline', '2620 Old 1st St & Junction Ave')",Livermore,"('alvaro_77', ' 11 hours ago')"
2024-06-06 13:40:03,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Nyle_KTM', ' 6 hours ago')"
2024-06-06 13:40:03,6.89,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 21 hours ago')"
2024-06-06 13:40:03,6.79,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 4 hours ago')"
2024-06-06 13:40:03,6.74,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 2 hours ago')"
2024-06-06 13:40:03,6.49,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Owner', ' 4 hours ago')"
2024-06-06 13:40:03,6.39,"('Beacon', '10009 Donner Pass Rd & Bridge St')",Truckee,"('GrHp', ' 30 hours ago')"
2024-06-06 13:40:03,6.29,"('Shell', '900 Orange Ave & 9th St')",Coronado,"('2dancing', ' 21 hours ago')"
2024-06-06 13:40:03,6.27,"('Chevron', '2194 Main St & Burton Dr')",Cambria,"('NotreDameCoach', ' 14 hours ago')"
2024-06-06 13:40:03,6.25,"('Shell', '589 Main St & Kent St')",Cambria,"('NotreDameCoach', ' 14 hours ago')"
2024-06-06 13:40:03,6.23,"('Chevron', '2817 Honolulu Ave & La Crescenta Ave')",Verdugo City,"('sclement', ' 28 hours ago')"
2024-06-06 13:40:03,6.19,"('Chevron', '1819 Cloverfield Blvd near Michigan Ave')",Santa Monica,"('kckaren222', ' 8 hours ago')"
2024-06-06 13:40:03,6.19,"('Chevron', '3651 Lake Tahoe Blvd & Ski Run Blvd')",South Lake Tahoe,"('hooter', ' 6 hours ago')"
2024-06-06 13:40:03,6.19,"('Sinclair', '400 Orange Ave & 4th St')",Coronado,"('BrytheGuy', ' 5 hours ago')"
2024-06-06 13:40:03,6.19,"('Chevron', '800 5th St & Herold Pkwy')",Gonzales,"('rendahdz', ' 5 hours ago')"
2024-06-06 13:40:03,6.19,"('76', '1250 Huntington Dr & Buena Vista St')",Duarte,"('Socalman50', ' 3 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-06 15:09:19,3.85,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 1 hour ago')"
2024-06-06 15:09:19,3.89,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('DAVEFMCC', ' 22 hours ago')"
2024-06-06 15:09:19,3.99,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('Owner', ' 1 hour ago')"
2024-06-06 15:09:19,4.09,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('rvolmer2', ' 3 hours ago')"
2024-06-06 15:09:19,4.13,"('Conserv Fuel', '9142 Citrus Ave & Fontana Ave')",Fontana,"('xMILAN88x', ' 2 hours ago')"
2024-06-06 15:09:19,4.13,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('thuhone', ' 4 hours ago')"
2024-06-06 15:09:19,4.14,"('Vons', '1604 Foothill Blvd & The Commons at La Verne')",La Verne,"('mlacey1mlacey2', ' 3 hours ago')"
2024-06-06 15:09:19,4.15,"('Win-River Mini Mart', '2415 S Bonnyview Rd & Eastside Rd')",Redding,"('sdye64521', ' 1 hour ago')"
2024-06-06 15:09:19,4.19,"('Fuel UP!', '4994 E Ashlan Ave & Willow Ave')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-06 15:09:19,4.19,"('FUEL UP!', '1021 E Shaw Ave & N First St')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-06 15:09:19,4.19,"('FUEL UP!', '1124 E Chapman Ave & Raymond Ave')",Fullerton,"('Owner', ' 1 hour ago')"
2024-06-06 15:09:19,4.19,"('Fuel Mart', '1020 E Shaw Ave & N First St')",Fresno - NE,"('benjaminfresno', ' 3 hours ago')"
2024-06-06 15:09:19,4.19,"('True Turbo Top Tier Gas', '15313 Merrill Ave & Beech Ave')",Fontana,"('Jruiz1313', ' 3 hours ago')"
2024-06-06 15:09:19,4.19,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('Gasreportr', ' 5 hours ago')"
2024-06-06 15:09:19,4.19,"('FUEL UP!', '16090 Arrow Blvd & Citrus Ave')",Fontana,"('jaileenejmnz', ' 6 hours ago')"
2024-06-06 15:09:19,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Nyle_KTM', ' 7 hours ago')"
2024-06-06 15:09:19,6.89,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 22 hours ago')"
2024-06-06 15:09:19,6.79,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 5 hours ago')"
2024-06-06 15:09:19,6.74,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 4 hours ago')"
2024-06-06 15:09:19,6.49,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Owner', ' 5 hours ago')"
2024-06-06 15:09:19,6.39,"('Beacon', '10009 Donner Pass Rd & Bridge St')",Truckee,"('GrHp', ' 31 hours ago')"
2024-06-06 15:09:19,6.29,"('Shell', '900 Orange Ave & 9th St')",Coronado,"('2dancing', ' 22 hours ago')"
2024-06-06 15:09:19,6.27,"('Chevron', '2194 Main St & Burton Dr')",Cambria,"('NotreDameCoach', ' 16 hours ago')"
2024-06-06 15:09:19,6.25,"('Shell', '589 Main St & Kent St')",Cambria,"('NotreDameCoach', ' 16 hours ago')"
2024-06-06 15:09:19,6.23,"('Chevron', '2817 Honolulu Ave & La Crescenta Ave')",Verdugo City,"('sclement', ' 30 hours ago')"
2024-06-06 15:09:19,6.19,"('Chevron', '3651 Lake Tahoe Blvd & Ski Run Blvd')",South Lake Tahoe,"('hooter', ' 7 hours ago')"
2024-06-06 15:09:19,6.19,"('Sinclair', '400 Orange Ave & 4th St')",Coronado,"('BrytheGuy', ' 7 hours ago')"
2024-06-06 15:09:19,6.19,"('Chevron', '800 5th St & Herold Pkwy')",Gonzales,"('rendahdz', ' 7 hours ago')"
2024-06-06 15:09:19,6.19,"('76', '1250 Huntington Dr & Buena Vista St')",Duarte,"('Socalman50', ' 5 hours ago')"
2024-06-06 15:09:19,6.19,"('Mobil', '4359 Laurel Canyon Blvd & Moorpark St')",Studio City,"('Buddy_cz656dwp', ' 1 hour ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-06 15:10:04,3.85,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Owner', ' 2 hours ago')"
2024-06-06 15:10:04,3.89,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('DAVEFMCC', ' 22 hours ago')"
2024-06-06 15:10:04,3.99,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('Owner', ' 2 hours ago')"
2024-06-06 15:10:04,4.09,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('rvolmer2', ' 3 hours ago')"
2024-06-06 15:10:04,4.13,"('Conserv Fuel', '9142 Citrus Ave & Fontana Ave')",Fontana,"('xMILAN88x', ' 2 hours ago')"
2024-06-06 15:10:04,4.13,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('thuhone', ' 4 hours ago')"
2024-06-06 15:10:04,4.14,"('Vons', '1604 Foothill Blvd & The Commons at La Verne')",La Verne,"('mlacey1mlacey2', ' 3 hours ago')"
2024-06-06 15:10:04,4.15,"('Win-River Mini Mart', '2415 S Bonnyview Rd & Eastside Rd')",Redding,"('sdye64521', ' 1 hour ago')"
2024-06-06 15:10:04,4.19,"('Day & Night', '1401 W Inyo Ave & S West St')",Tulare,"('richardrios559', ' 1 hour ago')"
2024-06-06 15:10:04,4.19,"('Fuel UP!', '4994 E Ashlan Ave & Willow Ave')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-06 15:10:04,4.19,"('FUEL UP!', '1021 E Shaw Ave & N First St')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-06 15:10:04,4.19,"('FUEL UP!', '1124 E Chapman Ave & Raymond Ave')",Fullerton,"('Owner', ' 1 hour ago')"
2024-06-06 15:10:04,4.19,"('Fuel Mart', '1020 E Shaw Ave & N First St')",Fresno - NE,"('benjaminfresno', ' 3 hours ago')"
2024-06-06 15:10:04,4.19,"('True Turbo Top Tier Gas', '15313 Merrill Ave & Beech Ave')",Fontana,"('Jruiz1313', ' 3 hours ago')"
2024-06-06 15:10:04,4.19,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('Gasreportr', ' 5 hours ago')"
2024-06-06 15:10:04,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Nyle_KTM', ' 7 hours ago')"
2024-06-06 15:10:04,6.89,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 22 hours ago')"
2024-06-06 15:10:04,6.79,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 5 hours ago')"
2024-06-06 15:10:04,6.74,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 4 hours ago')"
2024-06-06 15:10:04,6.49,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Owner', ' 5 hours ago')"
2024-06-06 15:10:04,6.39,"('Beacon', '10009 Donner Pass Rd & Bridge St')",Truckee,"('GrHp', ' 31 hours ago')"
2024-06-06 15:10:04,6.29,"('Shell', '900 Orange Ave & 9th St')",Coronado,"('2dancing', ' 22 hours ago')"
2024-06-06 15:10:04,6.27,"('Chevron', '2194 Main St & Burton Dr')",Cambria,"('NotreDameCoach', ' 16 hours ago')"
2024-06-06 15:10:04,6.25,"('Shell', '589 Main St & Kent St')",Cambria,"('NotreDameCoach', ' 16 hours ago')"
2024-06-06 15:10:04,6.23,"('Chevron', '2817 Honolulu Ave & La Crescenta Ave')",Verdugo City,"('sclement', ' 30 hours ago')"
2024-06-06 15:10:04,6.19,"('Chevron', '3651 Lake Tahoe Blvd & Ski Run Blvd')",South Lake Tahoe,"('hooter', ' 7 hours ago')"
2024-06-06 15:10:04,6.19,"('Sinclair', '400 Orange Ave & 4th St')",Coronado,"('BrytheGuy', ' 7 hours ago')"
2024-06-06 15:10:04,6.19,"('Chevron', '800 5th St & Herold Pkwy')",Gonzales,"('rendahdz', ' 7 hours ago')"
2024-06-06 15:10:04,6.19,"('76', '1250 Huntington Dr & Buena Vista St')",Duarte,"('Socalman50', ' 5 hours ago')"
2024-06-06 15:10:04,6.19,"('Mobil', '4359 Laurel Canyon Blvd & Moorpark St')",Studio City,"('Buddy_cz656dwp', ' 1 hour ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-06 15:30:05,3.85,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Buddy_cmz60ruz', ' 1 hour ago')"
2024-06-06 15:30:05,3.89,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('DAVEFMCC', ' 23 hours ago')"
2024-06-06 15:30:05,3.99,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('Owner', ' 2 hours ago')"
2024-06-06 15:30:05,4.09,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('rvolmer2', ' 3 hours ago')"
2024-06-06 15:30:05,4.13,"('Conserv Fuel', '9142 Citrus Ave & Fontana Ave')",Fontana,"('xMILAN88x', ' 3 hours ago')"
2024-06-06 15:30:05,4.13,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('thuhone', ' 4 hours ago')"
2024-06-06 15:30:05,4.14,"('Vons', '1604 Foothill Blvd & The Commons at La Verne')",La Verne,"('mlacey1mlacey2', ' 3 hours ago')"
2024-06-06 15:30:05,4.15,"('Win-River Mini Mart', '2415 S Bonnyview Rd & Eastside Rd')",Redding,"('sdye64521', ' 1 hour ago')"
2024-06-06 15:30:05,4.19,"('Day & Night', '1401 W Inyo Ave & S West St')",Tulare,"('richardrios559', ' 1 hour ago')"
2024-06-06 15:30:05,4.19,"('Fuel UP!', '4994 E Ashlan Ave & Willow Ave')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-06 15:30:05,4.19,"('FUEL UP!', '1021 E Shaw Ave & N First St')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-06 15:30:05,4.19,"('FUEL UP!', '1124 E Chapman Ave & Raymond Ave')",Fullerton,"('Owner', ' 1 hour ago')"
2024-06-06 15:30:05,4.19,"('Fuel Mart', '1020 E Shaw Ave & N First St')",Fresno - NE,"('benjaminfresno', ' 3 hours ago')"
2024-06-06 15:30:05,4.19,"('True Turbo Top Tier Gas', '15313 Merrill Ave & Beech Ave')",Fontana,"('Jruiz1313', ' 4 hours ago')"
2024-06-06 15:30:05,4.19,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('Gasreportr', ' 5 hours ago')"
2024-06-06 15:30:05,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Nyle_KTM', ' 8 hours ago')"
2024-06-06 15:30:05,6.89,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 23 hours ago')"
2024-06-06 15:30:05,6.79,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 6 hours ago')"
2024-06-06 15:30:05,6.74,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 4 hours ago')"
2024-06-06 15:30:05,6.49,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Owner', ' 6 hours ago')"
2024-06-06 15:30:05,6.39,"('Beacon', '10009 Donner Pass Rd & Bridge St')",Truckee,"('GrHp', ' 32 hours ago')"
2024-06-06 15:30:05,6.29,"('Shell', '900 Orange Ave & 9th St')",Coronado,"('2dancing', ' 23 hours ago')"
2024-06-06 15:30:05,6.27,"('Chevron', '2194 Main St & Burton Dr')",Cambria,"('NotreDameCoach', ' 16 hours ago')"
2024-06-06 15:30:05,6.25,"('Shell', '589 Main St & Kent St')",Cambria,"('NotreDameCoach', ' 16 hours ago')"
2024-06-06 15:30:05,6.23,"('Chevron', '2817 Honolulu Ave & La Crescenta Ave')",Verdugo City,"('sclement', ' 30 hours ago')"
2024-06-06 15:30:05,6.19,"('Chevron', '3651 Lake Tahoe Blvd & Ski Run Blvd')",South Lake Tahoe,"('hooter', ' 8 hours ago')"
2024-06-06 15:30:05,6.19,"('Sinclair', '400 Orange Ave & 4th St')",Coronado,"('BrytheGuy', ' 7 hours ago')"
2024-06-06 15:30:05,6.19,"('Chevron', '800 5th St & Herold Pkwy')",Gonzales,"('rendahdz', ' 7 hours ago')"
2024-06-06 15:30:05,6.19,"('76', '1250 Huntington Dr & Buena Vista St')",Duarte,"('Socalman50', ' 5 hours ago')"
2024-06-06 15:30:05,6.19,"('Mobil', '4359 Laurel Canyon Blvd & Moorpark St')",Studio City,"('Buddy_cz656dwp', ' 1 hour ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-06 21:00:20,3.85,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Buddy_cmz60ruz', ' 7 hours ago')"
2024-06-06 21:00:20,3.89,"('Valero', '122 W Hermosa St & N Elmwood Ave')",Lindsay,"('DAVEFMCC', ' 28 hours ago')"
2024-06-06 21:00:20,3.99,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('Owner', ' 8 hours ago')"
2024-06-06 21:00:20,4.09,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('rvolmer2', ' 9 hours ago')"
2024-06-06 21:00:20,4.13,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('luisg1965', ' 2 hours ago')"
2024-06-06 21:00:20,4.13,"('Conserv Fuel', '9142 Citrus Ave & Fontana Ave')",Fontana,"('Stevie_b36', ' 3 hours ago')"
2024-06-06 21:00:20,4.14,"('Vons', '1604 Foothill Blvd & The Commons at La Verne')",La Verne,"('mlacey1mlacey2', ' 8 hours ago')"
2024-06-06 21:00:20,4.15,"('Win-River Mini Mart', '2415 S Bonnyview Rd & Eastside Rd')",Redding,"('sdye64521', ' 7 hours ago')"
2024-06-06 21:00:20,4.19,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('zaakriaz123', ' 3 hours ago')"
2024-06-06 21:00:20,4.19,"('Fuel UP!', '4994 E Ashlan Ave & Willow Ave')",Fresno - NE,"('1awesomebowler', ' 3 hours ago')"
2024-06-06 21:00:20,4.19,"('FUEL UP!', '1021 E Shaw Ave & N First St')",Fresno - NE,"('1awesomebowler', ' 4 hours ago')"
2024-06-06 21:00:20,4.19,"('Fuel Mart', '1020 E Shaw Ave & N First St')",Fresno - NE,"('1awesomebowler', ' 4 hours ago')"
2024-06-06 21:00:20,4.19,"('FUEL UP!', '1124 E Chapman Ave & Raymond Ave')",Fullerton,"('Owner', ' 6 hours ago')"
2024-06-06 21:00:20,4.19,"('Foxxy Gasoline', '2620 Old 1st St & Junction Ave')",Livermore,"('cmiles66', ' 6 hours ago')"
2024-06-06 21:00:20,4.19,"('Day & Night', '1401 W Inyo Ave & S West St')",Tulare,"('richardrios559', ' 7 hours ago')"
2024-06-06 21:00:20,7.23,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('Suzzoom', ' 4 hours ago')"
2024-06-06 21:00:20,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 5 hours ago')"
2024-06-06 21:00:20,7.15,"('Valero', '377 Main St near Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 5 hours ago')"
2024-06-06 21:00:20,6.89,"('Chevron', '200 CA-62 & US-95')",Vidal Junction,"('Goetzome', ' 28 hours ago')"
2024-06-06 21:00:20,6.79,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 11 hours ago')"
2024-06-06 21:00:20,6.74,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 5 hours ago')"
2024-06-06 21:00:20,6.49,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Owner', ' 11 hours ago')"
2024-06-06 21:00:20,6.29,"('Shell', '900 Orange Ave & 9th St')",Coronado,"('2dancing', ' 28 hours ago')"
2024-06-06 21:00:20,6.27,"('Chevron', '2194 Main St & Burton Dr')",Cambria,"('NotreDameCoach', ' 22 hours ago')"
2024-06-06 21:00:20,6.25,"('Shell', '589 Main St & Kent St')",Cambria,"('BrianBubonic', ' 5 hours ago')"
2024-06-06 21:00:20,6.19,"('Chevron', '3651 Lake Tahoe Blvd & Ski Run Blvd')",South Lake Tahoe,"('hooter', ' 13 hours ago')"
2024-06-06 21:00:20,6.19,"('Sinclair', '400 Orange Ave & 4th St')",Coronado,"('BrytheGuy', ' 12 hours ago')"
2024-06-06 21:00:20,6.19,"('Chevron', '800 5th St & Herold Pkwy')",Gonzales,"('rendahdz', ' 12 hours ago')"
2024-06-06 21:00:20,6.19,"('Mobil', '4359 Laurel Canyon Blvd & Moorpark St')",Studio City,"('Buddy_cz656dwp', ' 7 hours ago')"
2024-06-06 21:00:20,6.19,"('76', '1250 Huntington Dr & Buena Vista St')",Duarte,"('Socalman50', ' 3 hours ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-07 12:00:29,3.85,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('Buddy_cmz60ruz', ' 22 hours ago')"
2024-06-07 12:00:29,3.99,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('Ixidorim', ' 11 hours ago')"
2024-06-07 12:00:29,4.09,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('dl_mccurdy', ' 2 hours ago')"
2024-06-07 12:00:29,4.13,"('Conserv Fuel', '9142 Citrus Ave & Fontana Ave')",Fontana,"('Sandyhuntsman', ' 11 hours ago')"
2024-06-07 12:00:29,4.13,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('becerralino', ' 16 hours ago')"
2024-06-07 12:00:29,4.14,"('Vons', '1604 Foothill Blvd & The Commons at La Verne')",La Verne,"('nnaccara123', ' 1 hour ago')"
2024-06-07 12:00:29,4.15,"('Win-River Mini Mart', '2415 S Bonnyview Rd & Eastside Rd')",Redding,"('sdye64521', ' 22 hours ago')"
2024-06-07 12:00:29,4.19,"('FUEL UP!', '16090 Arrow Blvd & Citrus Ave')",Fontana,"('Owner', ' 1 hour ago')"
2024-06-07 12:00:29,4.19,"('FUEL UP!', '1124 E Chapman Ave & Raymond Ave')",Fullerton,"('Owner', ' 1 hour ago')"
2024-06-07 12:00:29,4.19,"('Fuel UP!', '4994 E Ashlan Ave & Willow Ave')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-07 12:00:29,4.19,"('Foxxy Gasoline', '2620 Old 1st St & Junction Ave')",Livermore,"('Jerseyboy5150', ' 4 hours ago')"
2024-06-07 12:00:29,4.19,"('FUEL UP!', '1021 E Shaw Ave & N First St')",Fresno - NE,"('kailua_boy76', ' 5 hours ago')"
2024-06-07 12:00:29,4.19,"('Fuel Mart', '1020 E Shaw Ave & N First St')",Fresno - NE,"('kailua_boy76', ' 5 hours ago')"
2024-06-07 12:00:29,4.19,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('Buddy_7wbngaw5', ' 16 hours ago')"
2024-06-07 12:00:29,4.19,"('Day & Night', '1401 W Inyo Ave & S West St')",Tulare,"('richardrios559', ' 22 hours ago')"
2024-06-07 12:00:29,7.23,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('Suzzoom', ' 19 hours ago')"
2024-06-07 12:00:29,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 20 hours ago')"
2024-06-07 12:00:29,7.15,"('Valero', '377 Main St near Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 20 hours ago')"
2024-06-07 12:00:29,6.79,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 26 hours ago')"
2024-06-07 12:00:29,6.74,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 6 hours ago')"
2024-06-07 12:00:29,6.49,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('GrHp', ' 4 hours ago')"
2024-06-07 12:00:29,6.39,"('Beacon', '10009 Donner Pass Rd & Bridge St')",Truckee,"('GrHp', ' 4 hours ago')"
2024-06-07 12:00:29,6.29,"('Shell', '900 Orange Ave & 9th St')",Coronado,"('phillyeagles1', ' 13 hours ago')"
2024-06-07 12:00:29,6.27,"('Chevron', '2194 Main St & Burton Dr')",Cambria,"('NotreDameCoach', ' 13 hours ago')"
2024-06-07 12:00:29,6.25,"('Shell', '589 Main St & Kent St')",Cambria,"('NotreDameCoach', ' 13 hours ago')"
2024-06-07 12:00:29,6.23,"('Chevron', '2817 Honolulu Ave & La Crescenta Ave')",Verdugo City,"('GregG3421', ' 3 hours ago')"
2024-06-07 12:00:29,6.19,"('Chevron', '800 5th St & Herold Pkwy')",Gonzales,"('rendahdz', ' 14 hours ago')"
2024-06-07 12:00:29,6.19,"('76', '3275 E Foothill Blvd & Sierra Madre Villa Ave')",Pasadena,"('moto04', ' 12 hours ago')"
2024-06-07 12:00:29,6.19,"('ARCO', '501 Telegraph Canyon Rd & Halecrest Dr')",Chula Vista,"('#12#_waxbee', ' 5 hours ago')"
2024-06-07 12:00:29,6.19,"('Pine Valley Store', '28820 Old Hwy 80 & Pine Valley Rd')",Pine Valley,"('mkssl06', ' 1 hour ago')"
last_updated_price,Price,Station,Area,Thanks
2024-06-07 17:00:33,3.83,"('Fastrip', '195 W Hermosa St & N Sweetbriar Ave')",Lindsay,"('BBLDrizzy559', ' 3 hours ago')"
2024-06-07 17:00:33,3.99,"('Fastrip', '1687 CA-99 & Spruce St')",Gridley,"('debijromero', ' 1 hour ago')"
2024-06-07 17:00:33,4.09,"('Feather Falls Mini Mart', '6032 Lower Wyandotte Rd & Pano Ln')",Oroville,"('debijromero', ' 1 hour ago')"
2024-06-07 17:00:33,4.09,"('Foxxy Gasoline', '2620 Old 1st St & Junction Ave')",Livermore,"('gas_fan_bay', ' 1 hour ago')"
2024-06-07 17:00:33,4.09,"('Day & Night', '1401 W Inyo Ave & S West St')",Tulare,"('peterkeeib1978', ' 1 hour ago')"
2024-06-07 17:00:33,4.11,"('Diamond Gas & Mart', '4904 Southfront Rd & Southfront Ln')",Livermore,"('Owner', ' 1 hour ago')"
2024-06-07 17:00:33,4.13,"('American Gas', '9111 Citrus Ave & Fontana Ave')",Fontana,"('n3wakko', ' 4 hours ago')"
2024-06-07 17:00:33,4.14,"('Vons', '1604 Foothill Blvd & The Commons at La Verne')",La Verne,"('nnaccara123', ' 7 hours ago')"
2024-06-07 17:00:33,4.19,"('FUEL UP!', '1124 E Chapman Ave & Raymond Ave')",Fullerton,"('Owner', ' 1 hour ago')"
2024-06-07 17:00:33,4.19,"('FUEL UP!', '16090 Arrow Blvd & Citrus Ave')",Fontana,"('Owner', ' 1 hour ago')"
2024-06-07 17:00:33,4.19,"('Star Gas', '43411 Grimmer Blvd & Yellowstone Park Dr')",Fremont,"('Owner', ' 1 hour ago')"
2024-06-07 17:00:33,4.19,"('Fuel UP!', '4994 E Ashlan Ave & Willow Ave')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-07 17:00:33,4.19,"('FUEL UP!', '1021 E Shaw Ave & N First St')",Fresno - NE,"('Owner', ' 1 hour ago')"
2024-06-07 17:00:33,4.19,"('Fuel Mart', '1020 E Shaw Ave & N First St')",Fresno - NE,"('rabbitruns', ' 1 hour ago')"
2024-06-07 17:00:33,4.19,"('SMP', '1133 E Commonwealth Ave & Raymond Ave')",Fullerton,"('nader101010', ' 1 hour ago')"
2024-06-07 17:00:33,7.23,"('Chevron', '51557 US-395 & 1st St')",Lee Vining,"('Suzzoom', ' 24 hours ago')"
2024-06-07 17:00:33,7.19,"('Shell', '453 Main St & Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 25 hours ago')"
2024-06-07 17:00:33,7.15,"('Valero', '377 Main St near Twin Lakes Rd')",Bridgeport,"('Suzzoom', ' 25 hours ago')"
2024-06-07 17:00:33,6.79,"('Chevron', '12353 Deerfield Dr & Coldstream Rd')",Truckee,"('Owner', ' 1 hour ago')"
2024-06-07 17:00:33,6.74,"('Mobil', '22 Vista Point Dr & Tioga Pass Rd')",Lee Vining,"('tioga1', ' 4 hours ago')"
2024-06-07 17:00:33,6.49,"('76', '10041 Donner Pass Rd & Bridge St')",Truckee,"('Owner', ' 1 hour ago')"
2024-06-07 17:00:33,6.49,"('Fast Lane', '11991 CA-267 near Brockway Rd')",Truckee,"('DataFeed', ' 1 hour ago')"
